userID,game,date
twenny,Stardew Valley,2020-12-17 15:12:13
twenny,Death Stranding,2021-01-14 22:20:30
twenny,Tokyo Xanadu eX+,2018-07-01 16:51:02
twenny,Summer Lesson: Hikari Miyamoto,2019-03-28 22:03:22
semen-mochevskii,Dark Souls,2018-09-14 20:23:41
semen-mochevskii,ASTRAL CHAIN,2020-11-29 05:43:29
semen-mochevskii,Mafia III,2020-01-10 10:36:36
semen-mochevskii,LocoRoco Remastered,2020-02-15 11:51:38
veshikharkov,The Order: 1886,2019-12-14 14:40:23
veshikharkov,Mass Effect,2019-04-06 15:23:53
veshikharkov,StarCraft II: Legacy of the Void,2019-03-15 21:27:47
veshikharkov,Salt & Sanctuary,2020-03-10 12:09:18
veshikharkov,Hokuto ga Gotoku,2019-07-15 10:14:22
yba4og,Hollow Knight,2020-07-02 21:36:44
yba4og,Tom Clancy''s The Division,2020-10-08 10:12:18
shfeldman,Mass Effect 2,2019-08-12 12:40:52
shfeldman,Final Fantasy X HD,2018-10-19 21:24:39
shfeldman,Heavy Rain,2020-10-03 18:21:58
simplyq,Senran Kagura: Estival Versus,2019-03-02 16:35:17
xitomu2009,Gears of War 4,2019-10-06 13:53:18
xitomu2009,Titanfall 2,2020-12-09 16:04:08
xitomu2009,Naruto Shippuden: Ultimate Ninja Storm Legacy,2019-10-16 12:47:37
shaboo79,Mario Tennis Aces,2019-02-14 11:06:31
shaboo79,Atelier Lulua: The Alchemist of Arland 4,2019-04-24 14:29:44
shaboo79,ASTRAL CHAIN,2019-09-28 14:03:40
tyron123,Grand Theft Auto V,2020-07-26 13:34:49
tyron123,Horizon Zero Dawn,2020-02-23 17:24:42
tyron123,Trillion: God of Destruction,2019-04-20 17:31:31
tyron123,Journey,2018-07-04 16:29:00
sentless,不如帰大乱-1553 竜虎相搏つ,2019-09-02 15:51:24
shanebaldwin51,Call of Duty: Modern Warfare 2,2019-02-19 19:59:43
shanebaldwin51,Forza Horizon 4,2019-07-31 21:33:29
sinnerspb,The Witcher 3: Wild Hunt,2020-09-13 22:30:26
sinnerspb,Cuphead,2018-11-07 15:53:14
sinnerspb,Odin Sphere Leifthrasir,2020-10-12 20:16:00
xyta,God of War 3 Remastered,2018-12-26 03:44:19
xyta,Star Wars Jedi: Fallen Order,2020-07-13 01:06:04
xyta,Days Gone,2019-07-20 08:28:47
xyta,Super Mario 3D Land,2020-02-18 17:47:23
xyta,A Way Out,2019-10-02 15:18:28
xXxmirkoxXx,Machinarium,2018-11-04 11:38:06
xXxmirkoxXx,Tom Clancy's The Division 2,2019-07-29 12:03:00
xXxmirkoxXx,Transformers: Rise of the Dark Spark,2020-01-17 20:43:56
vasilii-romankov,For Honor,2020-12-11 22:11:17
vasilii-romankov,Days Gone,2019-09-03 16:10:32
yasaru_hareketliyiz,Call of Duty: WWII,2019-05-25 05:23:29
yasaru_hareketliyiz,Assassin's Creed IV: Black Flag,2019-02-13 18:46:33
yasaru_hareketliyiz,Dark Souls II: Scholar of the First Sin,2018-07-20 16:21:35
yasaru_hareketliyiz,Wario: Master of Disguise,2019-12-19 19:23:42
xylian,Dead Space,2020-02-22 13:50:17
yadira2000lm,Yakuza Kiwami 2,2019-01-10 21:54:41
yadira2000lm,ARMS,2020-11-19 17:16:59
yadira2000lm,Ring Fit Adventure,2020-09-08 19:53:25
user3130a,Until Dawn,2020-06-05 12:36:20
user3130a,Super Mega Baseball,2020-05-16 17:33:57
tjnice23,FIRE EMBLEM Fates Birthright/Conquest,2019-11-03 19:11:54
tjnice23,Ys Origin,2019-02-18 15:27:11
tjnice23,Monster Hunter XX,2020-05-04 15:03:05
tjnice23,Cadence of Hyrule: Crypt of the NecroDancer,2020-12-27 14:11:31
tjnice23,Senran Kagura: Estival Versus,2019-06-28 14:48:46
victorrr_95,Xenoblade Chronicles: Definitive Edition,2020-07-23 10:13:59
victorrr_95,Dota Underlords,2020-10-18 13:58:56
victorrr_95,Resident Evil 5,2018-10-13 16:38:13
victorrr_95,Harvest Moon 3D: The Tale of Two Towns,2019-03-07 18:23:40
vetman69,Dark Souls: Remastered,2019-11-30 00:22:35
vetman69,The Outer Worlds,2020-12-11 00:37:31
vetman69,The Outer Worlds,2021-01-10 10:54:55
xeyden,Xenoblade Chronicles 2,2019-09-02 12:51:56
xeyden,Nights of Azure2:Bride of the New Moon,2020-04-09 20:42:04
xeyden,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-03-13 16:52:41
xeyden,Ring Fit Adventure,2020-08-19 06:17:10
xeyden,Persona 5 Scramble: The Phantom Strikers,2020-08-01 21:35:15
ud2tks1p,Nier: Automata,2018-11-09 18:40:28
ud2tks1p,Ghost of Tsushima,2020-08-17 12:40:28
ud2tks1p,Ghost Recon Wildlands,2020-08-13 16:45:08
siremv,Darksiders 2：Deathinitive Edition,2020-11-11 21:03:16
siremv,Ace Banana,2020-09-21 20:41:22
ukrugger,Street Fighter V,2018-11-09 20:59:43
ukrugger,Persona 5,2018-09-13 09:40:14
ukrugger,The Witcher 3: Wild Hunt,2019-04-11 15:55:53
ukrugger,Utawarerumono: Futari no Hakuoro,2020-08-24 22:50:17
serghsem,Hitman (2016),2019-09-23 22:32:32
Zalen2007,BioShock Infinite,2020-12-02 22:14:29
Zalen2007,Resident Evil 4,2020-12-16 16:56:51
Zalen2007,Danganronpa 2: Goodbye Despair,2019-11-24 17:53:18
zukzuk80,Diablo III,2019-10-25 11:40:53
zukzuk80,Final Fantasy X-2 HD,2020-06-04 01:16:49
zukzuk80,VA-11 Hall-A: Cyberpunk Bartender Action,2018-09-26 00:11:38
zukzuk80,Monster Hunter 3 Ultimate,2018-10-17 13:52:13
ugdr,Grand Theft Auto: San Andreas,2019-07-05 11:21:31
ugdr,StarCraft II: Legacy of the Void,2019-01-27 17:48:35
ugdr,FIFA 16,2019-10-23 11:24:04
ugdr,Final Fantasy XV: Complete Edition,2019-03-10 23:32:36
sergeevi4d1ma,Borderlands 2,2018-11-14 12:28:38
urbanlady58,Borderlands,2019-07-12 21:55:51
urbanlady58,Metal Gear Solid V：The Definitive Experience,2020-04-04 14:12:26
urbanlady58,Ghost of Tsushima,2020-11-29 18:28:54
slim3721,萌え萌え大戦争☆げんだいばーん 3D,2019-05-12 11:28:17
slim3721,PLAYERUNKNOWN'S BATTLEGROUNDS,2020-08-12 14:16:46
slim3721,Gundam Breaker 2,2020-06-10 18:36:35
slim3721,Rise of the Tomb Raider,2020-02-29 09:54:42
urlgxv3742401,Super Meat Boy,2019-06-14 14:46:33
urlgxv3742401,Forza Horizon 4,2019-10-01 00:18:34
urlgxv3742401,Rhythm Heaven The Best +,2020-02-02 10:39:11
x_iloveyou_x12,Persona 4: Golden,2019-02-11 12:45:25
sethsavage17,Call of Duty: World at War,2020-10-18 00:49:32
sethsavage17,FIFA 17,2020-05-30 21:17:26
seuphommachanh,Gravity Rush,2018-08-18 21:19:06
seuphommachanh,Bayonetta,2019-10-07 16:58:24
valek0803,God of War 3 Remastered,2019-03-17 13:52:28
valek0803,inFAMOUS: First Light,2020-02-28 14:46:36
sergeev1-2010,Romance of the Three Kingdoms 13,2018-09-17 14:12:47
sergeev1-2010,Dark Souls: Remastered,2019-10-30 15:10:36
sergeev1-2010,Tomb Raider: Definitive Edition,2018-07-14 19:36:17
sergeev1-2010,Limbo,2019-06-08 12:13:23
sienna2125,attack on titan,2018-08-30 15:34:32
sienna2125,Assassin's Creed: Brotherhood,2019-02-15 13:20:45
sienna2125,One Piece: Unlimited Cruise SP,2019-03-04 16:22:04
sienna2125,イースIX -Monstrum NOX-,2020-09-16 15:54:01
vacanzarelax,Mirror's Edge,2020-10-15 21:53:35
shossanah77,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-12-09 17:12:31
ya_sabaka,The Last of Us Remastered,2019-06-14 21:16:26
UkNowIm,Sleeping Dogs: Definitive Edition,2019-02-28 10:48:12
sexyanc,inFAMOUS: Second Son,2020-04-06 15:55:44
sexyanc,Xenoblade Chronicles 2 Torna: The Golden Country,2019-07-25 18:04:08
uniauriculated,Until Dawn,2019-03-08 19:40:54
uniauriculated,Devil May Cry 5,2020-04-27 19:17:31
uniauriculated,Need for Speed: Rivals,2018-09-25 14:19:10
ZglDmC,Portal 2,2020-10-13 23:37:14
shawnmcmichael,Tomb Raider: Definitive Edition,2020-07-05 16:15:33
shawnmcmichael,This War of Mine,2020-05-13 01:57:25
shawnmcmichael,Dishonored: Definitive Edition,2019-09-07 02:04:31
schtainekker,The Order: 1886,2020-09-07 20:57:42
schtainekker,Assassin's Creed: Rogue,2020-08-17 00:15:34
schtainekker,PLAYERUNKNOWN'S BATTLEGROUNDS,2018-07-04 16:17:40
schtainekker,Grand Theft Auto V,2019-05-10 15:23:58
sim123,Devil May Cry 4: Special Edition,2019-09-24 11:33:25
sim123,Ori and the Will of the Wisps,2020-06-09 21:21:04
sim123,Death Stranding,2021-01-09 12:46:24
sim123,NBA 2K19,2020-03-29 21:28:47
tyquiengco,fallout 4,2020-03-16 22:38:28
tyquiengco,World of Final Fantasy,2020-07-26 20:15:15
tyquiengco,The Legend of Heroes: Trails of Cold Steel III,2019-06-22 22:39:57
sergeyglazunoff,DRAGON BALL FighterZ,2019-03-17 07:58:24
sergeyglazunoff,Deadlight：Director's Cut,2020-08-10 19:20:13
sergeyglazunoff,Warframe,2019-02-23 12:27:17
shkaberin-roman,Hitman (2016),2019-02-27 15:24:22
shkaberin-roman,ARMS,2020-12-06 12:12:05
shkaberin-roman,Splatoon 2,2019-12-15 22:54:00
shram007,Dark Souls II: Scholar of the First Sin,2020-09-14 16:50:22
shram007,Wolfenstein: The New Order,2019-10-25 18:34:33
shram007,Call of Duty: Modern Warfare - Remastered,2020-04-14 20:27:10
shram007,Call of Duty:Infinite Warfare,2018-12-18 14:34:31
shawnwhliu,Heavy Rain,2020-08-28 10:35:33
Unaiaiko,Mafia III,2018-07-05 18:43:00
shots4,モンスターハンターダブルクロス Nintendo Switch Ver.,2019-03-15 14:17:58
shots4,Beyond: Two Souls,2020-10-24 19:05:19
shots4,Wonder Boy: The Dragon's Trap (2017),2019-11-07 14:31:43
shots4,Divinity: Original Sin II,2020-02-08 12:22:19
shots4,Rain Blood Chronicles: Mirage,2019-12-24 21:09:19
veronika-nika1997,Monster Hunter Generations,2019-03-24 13:03:30
veronika-nika1997,Assassin’s Creed Odyssey,2020-05-21 11:24:02
woods82,Gears of War:Ultimate Edition,2018-12-13 18:01:22
woods82,Gorogoa,2020-08-09 16:51:21
woods82,Call of Duty: Modern Warfare - Remastered,2020-06-01 20:09:40
yakim-olga-74,The Binding of Isaac: Rebirth,2020-03-06 13:30:48
yakim-olga-74,Metal Slug 3,2019-11-08 20:40:53
yakim-olga-74,Devil May Cry 4,2019-01-24 10:21:00
zarechka20,Journey,2019-09-07 11:11:17
valeriairens,Yakuza Kiwami ,2019-09-18 12:24:44
valeriairens,Katana ZERO,2020-04-02 13:26:49
serenity_38,Wolfenstein: The New Order,2019-01-25 10:35:56
serenity_38,Gundam Breaker 3,2018-11-12 16:56:25
serrying,Dragon Quest XI: Echoes of an Elusive Age,2020-12-05 11:09:42
uploam,The Last of Us Part II,2020-12-19 03:03:53
uploam,Dragon Quest VIII: Journey of the Cursed King,2019-08-10 12:05:29
sharlouie,Tomb Raider: Definitive Edition,2019-06-20 21:36:24
zinfiraalgazi,Ghost of Tsushima,2020-12-01 21:05:14
zinfiraalgazi,Call of Duty: Ghosts,2020-06-26 20:16:15
zinfiraalgazi,Sword Art Online: Lost Song,2019-03-08 12:53:55
zinfiraalgazi,FIFA 17,2020-07-03 07:49:41
zinfiraalgazi,Titanfall 2,2020-01-09 15:29:18
yoderman,Disney Magic Castle2  My Happy Life,2020-01-05 23:31:53
yoderman,Sparkle,2019-06-25 22:08:30
yoderman,Dragon Quest Builders 2,2019-09-08 12:53:36
yorkmarina,Forza Horizon 4,2019-01-20 20:19:37
yorkmarina,Crysis 3,2019-09-12 11:43:18
yorkmarina,Dynasty Warriors 9,2019-09-10 04:24:23
xvnua4c,Borderlands 3,2021-01-09 12:52:57
xvnua4c,Persona 4: Golden,2020-06-28 21:13:44
xvnua4c,Overcooked 2,2020-03-01 15:57:01
Yanageshel,Winning Eleven Playmaker 2014 - Aoki Samurai no Chousen,2019-04-02 00:57:24
viruz1,Resident Evil: Revelations 2,2018-09-22 14:45:14
viruz1,Ori and the Blind Forest,2019-10-04 19:35:54
viruz1,Hollow Knight,2019-09-28 08:40:08
urbanjohn,蝶の毒 华の锁: Taishō Enren Ibun,2019-05-22 05:34:10
zhenkazhen,Tomb Raider (2013),2020-08-30 08:24:50
zhenkazhen,Samurai & Dragons: Ryūzoku Kōrin,2020-12-22 18:21:37
zhenkazhen,Until Dawn,2020-01-08 14:43:35
zhenkazhen,Stardew Valley,2019-06-04 16:57:40
viantony,Assassin''s Creed Ezio Collection,2019-08-26 13:21:29
viantony,Bratz: Fashion Boutique,2018-11-24 03:23:16
viantony,Uncharted 4: A Thief's End,2019-09-26 22:35:33
viantony,Sleeping Dogs: Definitive Edition,2020-03-31 13:46:19
vahagnhovhannisyan,Grisaia no Rakuen: Le Eden De La Grisaia,2020-01-29 21:02:29
vahagnhovhannisyan,The Legend of Zelda: A Link Between Worlds,2019-05-09 21:24:24
vahagnhovhannisyan,ICEY,2020-11-24 21:53:11
vahagnhovhannisyan,Death Stranding,2019-11-25 14:52:13
sikosi_kOcmj,Monster Hunter XX,2019-11-16 07:43:39
sikosi_kOcmj,Forza Motorsport 6,2018-11-20 21:27:20
sikosi_kOcmj,God of War Collection,2019-06-30 19:07:35
simon102,Hitman (2016),2019-09-22 15:34:25
simon102,The Last of Us Remastered,2020-09-26 21:21:30
simon102,TxK,2018-07-10 05:52:48
simon102,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-01-13 19:48:07
zaituna0208,amurai Warriors 4-Ⅱ,2019-03-29 14:50:44
zaituna0208,Rhythm Heaven The Best +,2020-03-05 11:57:41
zaituna0208,Rhythm Heaven The Best +,2019-03-26 11:17:52
underbrager,Dreams Universe,2020-10-14 11:58:48
underbrager,Borderlands 3,2020-05-29 06:54:25
underbrager,Tom Clancy's The Division 2,2020-10-05 19:29:29
setup432,Call of Duty:Infinite Warfare,2018-10-28 06:19:58
urielorozco,The Legend of Heroes: Trails in the Sky,2019-08-12 19:47:57
urielorozco,Wonder Boy: The Dragon's Trap (2017),2019-04-21 15:10:05
urielorozco,Call of Duty 2,2018-11-18 16:39:35
urielorozco,Lego Marvel Super Heroes 2,2019-02-22 15:03:31
urielorozco,Resident Evil 6,2019-02-14 18:29:53
XenoDrake,Sid Meier's Cicilization V,2018-06-10 20:20:21
XenoDrake,God of War Collection,2018-09-30 00:32:37
sergej_schischkovich,Until Dawn,2019-05-10 13:51:22
sergej_schischkovich,Forza Horizon 3,2018-11-30 22:04:40
sergej_schischkovich,Pokémon Sun/Moon,2018-07-09 13:36:25
sergej_schischkovich,Resident Evil: Revelations 2,2018-08-08 17:17:47
uyhuyui1,The Order: 1886,2018-08-23 20:16:57
uyhuyui1,Left 4 Dead 2,2019-01-04 19:50:20
uyhuyui1,attack on titan,2020-10-28 20:13:31
zaimo,NBA 2K9,2018-10-10 20:05:10
zaimo,Call of Duty: Black Ops III,2019-09-05 04:18:01
vinny13,Journey,2020-04-11 22:36:56
vinny13,Celeste,2018-08-24 19:50:55
vinny13,Devil May Cry 5,2019-04-23 21:29:42
vinny13,Forza Horizon 4,2020-05-28 22:48:16
vinny13,Bloodborne,2020-08-17 18:32:24
zekef1,Xenoblade Chronicles 2,2019-07-11 19:35:00
zekef1,The Legend of Zelda：Breath of the Wild,2018-06-18 18:25:17
zekef1,NBA 2K16,2020-07-15 10:03:16
zekef1,Gravity Rush: Remastered,2018-09-25 12:18:53
zekef1,Assassin's Creed III: Liberation,2020-02-19 03:43:32
verlon,Total War: WARHAMMER,2018-10-18 01:56:42
xene_gelei,Lego Marvel's Avengers,2020-11-28 20:13:29
xene_gelei,Assassin’s Creed Origins,2020-11-19 01:57:13
xene_gelei,Pokemon Ultra Sun/Moon,2020-09-28 03:46:45
xene_gelei,FIFA 17,2020-10-02 12:05:40
xene_gelei,Until Dawn,2020-06-17 18:13:34
sirnose1,Prince of Persia,2020-06-23 13:07:21
sirnose1,Call of Duty: Modern Warfare - Remastered,2020-04-11 08:00:41
sirnose1,Dead or Alive Xtreme 3 Venus,2019-10-09 14:16:09
vik70766764,Uncharted 4: A Thief's End,2018-11-18 06:39:35
vik70766764,Resident Evil 3 (2020),2020-11-05 13:10:30
vik70766764,Call of Duty：Modern Warfare 3,2019-02-16 22:52:31
vik70766764,Need for Speed Payback,2018-09-25 03:13:57
sexyrobe,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-06-12 19:54:40
sexyrobe,太鼓の達人 Nintendo Switchば～じょん！,2020-10-14 14:35:45
zakirsalifov,GRAVITY DAZE 2,2020-09-08 12:15:21
zakirsalifov,Forever Forest,2019-05-02 12:35:42
zakirsalifov,Tomb Raider: Definitive Edition,2019-09-22 12:50:39
zakirsalifov,The Legend of Zelda: Link’s Awakening,2020-03-17 12:53:28
vettramr1,FIRE EMBLEM Fates Birthright/Conquest,2018-08-13 13:03:30
seymur_mustafayev_1995,Assassin’s Creed Odyssey,2020-05-06 17:12:26
seymur_mustafayev_1995,Maneater,2020-11-27 14:19:19
seymur_mustafayev_1995,Call of Duty 4: Modern Warfare,2019-08-07 10:34:46
seymur_mustafayev_1995,Bioshock: The Collection,2020-04-14 12:23:31
seymur_mustafayev_1995,Ori and the Will of the Wisps,2020-04-03 09:00:44
sergeli,Assassins Creed II,2020-06-01 21:24:03
sergeli,Metal Gear Solid V: Ground Zeroes,2020-02-13 19:36:14
sergeli,Phoenix Wright: Ace Attorney - Spirit of Justice,2018-08-21 15:06:22
sergeli,Rhythm Heaven The Best +,2019-04-21 18:09:29
zaz7428xm,Valhalla Knights 3 Gold,2020-12-14 01:52:32
vika_energo,Final Fantasy XIII,2019-06-07 20:10:35
vika_energo,Ori and the Blind Forest,2020-04-22 09:21:33
vika_energo,Dead Cells,2020-03-02 03:19:47
vika_energo,Atelier Ryza: Ever Darkness & the Secret Hideout,2020-01-13 21:06:19
vika_energo,Diablo II,2019-12-10 18:21:20
silentjerry,Splatoon 2,2019-01-24 21:51:50
silentjerry,Assassin's Creed: Rogue,2019-12-04 18:50:53
silentjerry,Abzu,2018-11-25 06:53:01
yarenatina,Grand Theft Auto V,2018-11-29 15:26:15
yarenatina,モンスターハンターダブルクロス Nintendo Switch Ver.,2019-01-02 09:46:26
yarenatina,Dead Cells,2019-11-08 20:26:19
venomman,Prototype,2019-03-11 19:08:20
venomman,Judgment (2019),2019-10-30 12:31:58
venomman,Resident Evil 5,2019-09-21 15:27:05
venomman,Mario + Rabbids Kingdom Battle,2018-10-30 14:09:45
venera_nafigova,Street Fighter V,2020-05-01 20:49:13
venera_nafigova,Mafia III,2018-12-28 11:12:18
ytfg1er,Tom Clancy's The Division 2,2020-06-24 05:15:35
ytfg1er,Uncharted: Golden Abyss,2019-04-18 12:39:28
ytfg1er,Ben 10: Galactic Racing,2019-10-24 21:18:29
ytfg1er,Assassin's Creed IV: Black Flag,2020-12-07 16:49:43
ytfg1er,Gunvolt Chronicles: Luminous Avenger iX,2019-12-25 14:11:03
simsvet,Tomb Raider (2013),2020-05-24 17:07:55
veretis,Dynasty Warriors 9,2019-07-03 22:59:54
veretis,Devil May Cry 5,2020-07-02 08:40:49
veretis,Skullgirls Encore,2020-03-28 22:09:22
sherylreyes,Resident Evil 4,2020-06-18 10:55:56
zoyamusat,Dragon Quest VIII: Journey of the Cursed King,2019-07-31 15:24:10
zoyamusat,Gears of War 4,2019-09-18 23:41:41
zoyamusat,Pokemon Sword/Shield,2020-05-23 17:14:33
zainee,The Elder Scrolls V: Skyrim,2019-05-27 13:13:04
zainee,Soul Sacrifice,2019-04-19 17:01:18
zainee,Pokémon X/Y,2018-06-14 17:32:59
zainee,Super Robot Wars OG: The Moon Dwellers,2020-04-18 19:00:53
zainee,Horizon Zero Dawn,2019-12-31 20:07:02
shearma,Destiny 2,2019-06-29 10:40:43
varan771,Call of Duty 2,2019-09-30 14:44:49
zoombook,Resident Evil: Revelations 2,2020-03-07 19:33:43
zombie74,Atelier Ryza: Ever Darkness & the Secret Hideout,2020-04-15 14:41:58
zombie74,ASTRAL CHAIN,2020-02-12 17:53:53
zombie74,龍が如く7 光と闇の行方,2020-04-19 20:08:14
zombie74,ASTRAL CHAIN,2020-03-15 22:48:22
zombie74,討鬼伝2,2020-08-20 06:10:01
xduchess021x,Manticore - Galaxy on Fire,2020-01-17 16:27:13
xduchess021x,Dragon Quest VIII: Journey of the Cursed King,2019-02-23 14:31:14
xduchess021x,Stardew Valley,2019-06-25 16:01:03
xduchess021x,Metal Gear Solid V: The Phantom Pain,2018-11-23 10:46:26
yyyuu,Rainbow Six: Siege,2019-10-17 18:48:50
yyyuu,Resident Evil: Revelations 2,2020-12-09 14:53:34
yyyuu,Beyond: Two Souls,2019-08-13 17:51:28
yyyuu,Devil May Cry 5,2020-08-10 16:29:39
tzadet,FINAL FANTASY VII REMAKE,2020-04-24 11:50:40
tzadet,Prince of Persia,2019-10-04 22:15:40
Serebalex,Football Manager 2016,2019-03-28 11:34:51
Serebalex,Splatoon 2,2020-02-11 10:14:27
Serebalex,Dark Souls II: Scholar of the First Sin,2020-04-21 19:36:06
Serebalex,Ghost Recon Wildlands,2020-01-07 07:20:27
Serebalex,Persona 4: Golden,2019-09-26 20:31:16
uocr2,Dark Souls II: Scholar of the First Sin,2019-08-20 19:38:08
shulinzhuang,Dishonored 2,2020-08-19 20:36:31
shulinzhuang,Need for Speed Payback,2020-05-19 22:55:29
shulinzhuang,Celeste,2019-11-05 14:24:11
shulinzhuang,Xenoblade Chronicles 2 Torna: The Golden Country,2018-12-27 07:26:20
shulinzhuang,Rise of the Tomb Raider,2019-08-27 17:44:38
z_yana_z,God of War Collection,2020-01-17 10:51:01
z_yana_z,The Legend of Zelda: A Link Between Worlds,2019-06-24 18:50:32
z_yana_z,Tokyo Mirage Sessions #FE,2018-11-25 18:02:56
vad-x,Slay the Spire,2020-04-12 11:40:09
vad-x,Fire Emblem Echoes: Shadows of Valentia,2020-07-23 10:55:28
vad-x,Destroy All Humans!,2020-08-05 13:42:06
vad-x,Monster Hunter: World,2019-10-01 05:58:16
vad-x,13 Sentinels：Aegis Rim,2020-02-22 10:47:24
sholtis,Harvest Moon: Linking the New World,2020-07-09 22:15:34
shytown36,Puzzler World 2012 3D,2020-05-04 10:38:20
shytown36,GRAVITY DAZE 2,2018-06-11 20:02:56
shytown36,Yakuza 6: The Song of Life,2019-05-04 11:48:36
shytown36,Odin Sphere Leifthrasir,2018-07-07 12:00:34
wssimatias,Ori and the Will of the Wisps,2020-11-19 12:38:03
violet_fila95,Xenoblade Chronicles: Definitive Edition,2020-08-14 18:47:23
violet_fila95,God of War 3 Remastered,2020-08-03 12:20:45
violet_fila95,Bloodstained: Ritual of the Night,2019-09-04 13:02:18
sergeikupriyanov,Life Is Strange,2020-11-13 21:19:08
sergeikupriyanov,Ghost Recon Wildlands,2018-09-04 14:59:20
sergeikupriyanov,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2020-02-16 08:51:38
sergeikupriyanov,Divinity: Original Sin II,2020-02-04 16:53:07
sergeikupriyanov,DAEMON x MACHINA,2020-02-23 20:55:45
vincentoh,Phoenix Wright: Ace Attorney - Spirit of Justice,2018-11-18 22:38:26
vincentoh,Gravity Rush,2020-05-16 12:32:02
vincentoh,Tom Clancy''s The Division,2020-02-29 12:09:07
vincentoh,Resident Evil 2 (2019),2019-08-16 03:37:56
vincentoh,Catherine: Full Body,2020-08-16 09:16:47
sinevamaria,Tom Clancy's The Division 2,2020-06-21 17:23:00
sinevamaria,Heavy Rain,2018-09-25 14:50:42
sinevamaria,A Plague Tale: Innocence,2019-11-20 12:06:10
sinevamaria,Tom Clancy's Splinter Cell: Blacklist,2020-02-15 10:55:07
sinevamaria,Streets of Rogue,2019-09-15 12:02:10
shamerehill,Doom Eternal,2020-08-26 04:28:13
shamerehill,Utawarerumono: Mask of Deception,2019-11-11 10:23:09
shamerehill,Lara Croft Tomb Raider: Anniversary,2019-04-10 01:57:46
shamerehill,Call of Duty:Infinite Warfare,2020-12-08 18:20:58
shamerehill,Dead Space 2,2018-07-16 18:07:04
vassyutckin,Overwatch,2018-10-28 13:36:14
vassyutckin,Power Rangers Super Megaforce,2018-10-12 07:41:30
vassyutckin,Ryse: Son of Rome,2019-03-12 16:24:41
vassyutckin,龍が如く7 光と闇の行方,2020-03-17 17:48:58
valyagaevenko,Wolfenstein: The New Order,2019-06-27 19:50:40
sign2me,Catherine: Full Body,2019-07-04 19:06:47
sign2me,The Last of Us Part II,2020-07-10 18:15:20
sign2me,Battlefield 1,2020-06-28 11:20:13
wwweeedddfff,Devil May Cry 4,2019-06-05 13:37:17
serg25ay,The Legend of Zelda: A Link Between Worlds,2019-08-19 19:17:34
serg25ay,Watch Dogs,2018-10-07 21:53:04
serg25ay,Need for Speed Payback,2019-07-23 19:17:48
schrotty,Rhythm Heaven The Best +,2018-09-02 20:53:02
schrotty,Forza Motorsport 6,2020-08-31 12:45:03
schrotty,PLAYERUNKNOWN'S BATTLEGROUNDS,2019-07-31 18:09:15
schrotty,Deemo: Last Recital,2019-04-19 12:37:55
schrotty,Wolfenstein: The New Order,2020-03-24 17:17:38
zx007,Shadow of the Colossus Remake,2019-06-04 21:52:23
zluka-79,Cuphead,2019-12-28 22:25:21
zluka-79,Assassin's Creed IV: Black Flag,2019-11-07 07:33:18
vasilikvalera,AI: The Sominum Files,2020-12-11 02:42:54
vasilikvalera,Resident Evil 5 director's cut edition,2019-06-24 18:04:20
vasilikvalera,Dead Rising 3,2020-03-06 10:19:28
